A,B
P0ACY1,P46923
P0ABT2,P13482
P0A6P9,P13482
P0AB71,P13482
P13482,P0A9B2
P13482,P0AES9
P0A7R1,P13482
P0AG86,P13482
P13482,P68066
P0A7K2,P23003
P25522,P0AED9
P25522,P0AAH8
P69432,P25522
P36560,P0A6P1
P33128,P0A6P1
P0A6P1,P08957
P0CE47,P0A8I3
P0AFG6,P0AGJ9
P45955,P0AGJ9
P0A8E5,P0A6A0
P10905,P0ABB0
P0A7R5,P46923
P0AG59,P46923
P13482,P0ABK5
P25522,P0A8Y5
P0ABB4,P10905
P0A910,P10905
P10905,P06996
P0A917,P10905
P0A7T3,P10905
P10907,P10905
P75783,P10905
P0AG80,P00959
P0AG80,P0AFP6
P0A9W0,P0ACF4
P0A9W0,P0A7K2
P0A7M2,P0A9W0
P0A9W0,P0AG59
P0A9W0,P0A7U3
P0A9W0,P77802
P75742,P0A9W0
P0A9W0,P67660
P11875,P37903
P37903,P60723
P37903,P0A7K6
P37903,P0A7V3
P10408,P37903
P0A9V1,P37903
P37903,P33368
P0A8F8,P0ACF8
P0A8F8,P0ACF0
P0A8F8,P0ACF4
P0A8F8,P68739
P76128,P0A8G0
P0A8G0,P0ACF0
P07001,P0A8G0
P0A8G0,P0A7L3
P0AG48,P0A8G0
P0A7M2,P0A8G0
P0A7S3,P0A8G0
P0A8G0,P0ADZ4
P0AFG6,P0A8G0
P77172,P0A8G0
P0AGJ5,P0A8G0
P0AGK4,P0A8G0
P03018,P0ACK2
P03018,P0AAF3
P03018,P0ABH9
P0A6R3,P03018
P03018,P0A8V2
P03018,P0A847
P0AED5,P77319
P0A7K2,P0AED5
P37750,P0A6F9
P0AG44,P37750
P37750,P0AG48
P37750,P0AG67
P37750,P0A7V8
P37750,P0A7T7
P0A9Q7,P37751
P37751,P0A978
P76015,P37751
P0ABT2,P37751
P37751,P0AEH5
P0A6P9,P37751
P0AAI5,P37751
P69407,Q46811
P75882,P69407
P76658,P0A7K6
P0AER3,P0AFU8
P68679,P37765
P0A9J0,P0A6P9
P0A7K6,P0A7Y8
P0A7Y8,P0AG59
P0ACI0,P16687
P0ADZ0,P68919
P68679,P0A7Z4
P0ADZ0,P39286
P0AA43,P0A7T3
P0AGB0,P0ADZ0
P21499,P0AG14
P0A836,P0ABT2
P0AD33,P46923
P10905,P0A6E6
P37751,P69441
P0A972,P37751
P33570,P60624
P0ACF8,P46923
P0A7M2,P46923
P33225,P67910
P39286,P0A8A4
P14900,P39362
P0A847,P0A7L3
P0AG67,P0A850
P0A9W0,P66948
P0A6X7,P37903
P0A8J8,P02358
P0AB55,P25539
P0ADY7,P0AA39
P0A7Y4,P0AGK4
P0A7Y8,P0ADY3
P0A7Y8,P0ADY7
P0A7M2,P0A7Y8
P0ADK8,P21499
P60624,P0ADZ0
P0A7M6,P0ADZ0
P0AG30,P00579
P38104,P37647
P0AG30,P0A812
P0A7T3,P0AGB0
P0A7W7,P0AG24
P0AGE0,P60624
P0A836,P0AE08
P0A6U3,P0A9T4
P0A6F9,P33570
P36662,P0A6F9
P02358,P46923
P13482,P52643
P25522,P0AEG4
P0A9W0,P03030
P0AC55,P0A8G0
P0A7U3,P0A8G0
P0AFG3,P0A8G0
P37751,P00805
P37751,P0ABB0
P37751,P63284
P0A9Y6,P37751
P0ACA3,P0A8L1
P37751,P0AEK2
P0AG55,P37751
P0A8M6,P37751
P0A8E5,P68679
P64588,P0A8E5
P0C018,P36879
P0A940,P36683
P0A7R5,P0AAR3
P0ABT2,P77717
P77717,P06996
P0AA10,P0AAS7
P0A8Z3,P77806
P22524,P0AFP6
P75745,P39831
P30178,P75967
P75876,P0AA10
P02358,P75876
P0ACV4,P36938
P60624,P0ACV4
P0A8R7,P32057
P0AA10,P64451
P39831,P31600
P77781,P0A9K9
P0A9Q5,P76243
P33218,P75967
P0AE30,P76243
P0A805,P37751
P0A998,P37751
P69910,P37751
P37751,P63235
P37751,P0A9B2
P0ABH7,P37751
P37751,P0A825
P0ACF8,P37751
P37751,P0A6Z3
P0ACF0,P37751
P0A8N5,P37751
P37751,P23843
P15288,P37751
P37751,P0A799
P0A7A9,P37751
P37751,P0A7L0
P37751,P60422
P37751,P62399
P37751,P0A7J3
P0AA10,P37751
P0C018,P37751
P37751,P0A7K6
P37751,P68919
P37751,P0A7M2
P0A7Z4,P37751
P0AG67,P37751
P0A7V8,P37751
P02358,P37751
P0A7W7,P37751
P37751,P0A7S9
P0AG59,P37751
P37751,P0A7T7
P0A7U3,P37751
P37751,P0A7U7
P37751,P0A828
P37751,P0A867
P37751,P0A850
P37751,P0A862
P37751,P39177
P37751,P21367
P37751,P0AB14
P0A8E1,P37751
P0AD33,P37751
P0AD49,P37751
P37751,P68066
P0ADQ7,P37751
P68206,P37751
P64581,P37751
P0A6A8,P0A8P8
P0A8P8,P22523
P0A8E5,P0ACJ8
P0A8E5,P0A9A9
P0A6X3,P0A8E5
P77338,P0A8E5
P05055,P0A8E5
P0A8E5,P14175
P0ADY7,P0A8E5
P0AG44,P0A8E5
P0AG48,P0A8E5
P0A7M2,P0A8E5
P0A8E5,P0AG67
P0A8E5,P02358
P0A7R5,P0A8E5
P0A8E5,P0A7R9
P0A8E5,P0A7S3
P0AG59,P0A8E5
P0A7U7,P0A8E5
P0A8E5,P0A9K9
P39177,P0A8E5
P0A8E5,P0A9B2
P0A8E5,P0ABH7
P0A8E5,P33602
P0ADY3,P0A8E5
P0A6F9,P36879
P36879,P67910
P36879,P37765
P0A7L0,P36879
P36879,P60422
P60723,P36879
P62399,P36879
P36879,P0A7R1
P0A7K2,P36879
P36879,P0AA10
P02413,P36879
P0ADY7,P36879
P0A7K6,P36879
P0A7L3,P36879
P0AG48,P36879
P36879,P0ADZ0
P36879,P60624
P36879,P0A7M2
P0A7V8,P36879
P0A7W7,P36879
P36879,P0A7X3
P0A7R5,P36879
P36879,P0A7R9
P0A7S3,P36879
P0A7S9,P36879
P0AG59,P36879
P0A7T3,P36879
P36879,P0A7T7
P36879,P68679
P25526,P62768
P0AF90,P62768
P77737,P52096
P67910,P52096
P52096,P62768
P27431,P52096
P0AF90,P52096
P07650,P0A940
P0ADF6,P0A940
P0A940,P24186
P0A940,P0A9A9
P25526,P0A940
P0A940,P33195
P0A940,P0A9S5
P0A940,P76321
P08622,P30864
P30864,P0A6R3
P0ACF8,P30864
P30864,P0A7M2
P30864,P0A9W0
P37767,P30864
P0AA10,Q47152
Q47152,P0A7M2
P0AFF6,Q47679
Q47679,P0A850
P0A6P1,Q47679
P0AAN9,P10408
P0AAN9,P0A9K3
P0AAI3,P0ADZ7
P0AG48,P0A8D0
P0A7R5,P0A8D0
P0A7K2,P0AAR3
P77454,P75870
P77454,P76321
P0A6P9,P36879
P36879,P0A998
P36879,P0AG44
P62768,P27431
P0AAN9,P0A988
P0AAR0,P77598
P0AAR0,P75954
P77454,P0A9Q1
P23857,P77454
P0A7K6,P77454
P77454,P0A850
P0AF90,P77454
P77400,P69910
P77400,P0A6X7
P33570,P77400
P0ABB4,P77717
P04128,P77717
P77717,P0A9A6
P77717,P69910
P0A7J3,P77717
P0ADY7,P77717
P77717,P0A7K6
P77717,P0A7V3
P77717,P0A7V8
P77717,P0AG59
P77717,P0A7U7
P0ADE6,P77717
P0A8N3,P0AFP2
P0AFP2,P0A7L0
P0A7J3,P0AFP2
P0AFP2,P0A7K2
P0AG59,P0AA53
P39831,P0AA53
P0AFP4,P0ACF8
P0ACF4,P0AFP4
P0ACI0,P0AFP4
P0A7Z4,P0AFP4
P0A6P9,P0AAS7
P0AAS7,P0ACF4
P0A6X7,P0AAS7
P0A7J7,P0AAS7
P0AG44,P0AAS7
P0AAS7,P0C018
P0A7L3,P0AAS7
P0AG48,P0AAS7
P0AAS7,P60624
P0AAS7,P0A7M2
P0AAS7,P0A7N9
P0AAS7,P02358
P0AG59,P0AAS7
P0A7U7,P0AAS7
P0A8H6,P0AAS7
P15005,P0AE78
P77747,P0AE78
P0A7K2,P0A9K3
P0A9K3,P0A7L3
P0AG48,P0A9K3
P0A9K3,P0A7T3
P0A8Z3,P60723
P0A8Z3,P0A7R1
P0A8Z3,P0ADY7
P0A8Z3,P0A7M2
P0A7M6,P0A8Z3
P0A7R9,P0A8Z3
P0A7U7,P0A8Z3
P10121,P0AFP6
P0A6M8,P0AFP6
P77717,P0A7L0
P77717,P60723
P0AFP4,P0A6X7
P0AFP4,P16687
P68919,P0A9K3
P0A9K3,P0A7N9
P02413,P0A8Z3
P0AFP6,P00960
P0AFP6,P0A6F9
P0AFP6,P0AES4
P0AES6,P0AFP6
P0AEU7,P0AFP6
P0C054,P0AFP6
P0A9M0,P0AFP6
P0AFP6,P68187
P0AFP6,P09152
P00393,P0AFP6
P0AFP6,P0A910
P06996,P0AFP6
P0AFP6,P05459
P0AFP6,P02932
P0AAH0,P0AFP6
P0A7G6,P0AFP6
P0A7L0,P0AFP6
P0A812,P0AFP6
P0A9K9,P0AFP6
P0A850,P0AFP6
P0AFP6,P0A8F4
P0AFP6,P03018
P33360,P0AFP6
P75745,P0A7M2
P75745,P77454
P0AFP6,P75745
P0A6V1,P75767
P0A9U1,P75767
P33195,P0AAW1
P37330,P0AAW1
P0ABM9,P30177
P30177,P08622
P30178,P03007
P75782,P0ACF0
P75782,P0ACF4
P75782,P0A850
P0A7M2,P0AAX8
P0AAX8,P0AFP6
P0AAX8,P64534
P0ACF0,P75829
P0ACF4,P75829
P75829,P0A7R1
P0A7K2,P75829
P0AG44,P75829
P0A7L3,P75829
P75829,P0AG48
P0A7M2,P75829
P0A7M6,P75829
P0A7N9,P75829
P75829,P0A7S9
P75838,P0A7M6
P75967,P0AB14
P0AB14,P65367
P0AB18,P0ACF4
P21499,P75876
P75876,P0A7L0
P75876,P60422
P0A7R1,P75876
P02413,P75876
P75876,P0ADY7
P0AFP6,P75746
P76394,P75746
P75767,P0ABM9
P0A7K6,P30177
P10408,P30177
P0AD61,P75782
P0AB18,P0A7K6
P0ACF4,P75876
P75876,P00914
P75876,P37765
P0A7L3,P75876
P0AG48,P75876
P60624,P75876
P75876,P0A7M2
P75876,P0A7V3
P0A7W7,P75876
P0A7R5,P75876
P75876,P0AG59
P75876,P0A7T3
P75876,P0A7T7
P75876,P0A7U3
P0A7U7,P75876
P75876,P0A8M6
P39374,P75876
P75906,P0ABT2
P27431,P0ADY7
P0A729,P27431
P75915,P0AB40
P77375,P0AB40
P0A6F9,P75990
P75990,P0A7K2
P68066,P75990
P0ACJ8,P76004
P32057,P76004
P0A7M2,P21362
P0AFP6,P21362
P0A6P9,P0ACV4
P0ACV4,P04128
P0A9B2,P0ACV4
P0ACF0,P0ACV4
P09546,P0ACV4
P0A7L0,P0ACV4
P60723,P0ACV4
P62399,P0ACV4
P0A7R1,P0ACV4
P0ACV4,P0A7J3
P0A7K2,P0ACV4
P0ACV4,P0ADY7
P0ACV4,P0A7R5
P0ACV4,P0A7T3
P0A870,P0ACV4
P0ACV4,P68066
P0AG44,P0A8L7
P0A8L7,P0A7R5
P0A8R7,P0A9Y6
P0A972,P0A8R7
P0A8R7,P76015
P0A6F9,P0A8R7
P0A8R7,P0ACF0
P0A8N3,P0A8R7
P33602,P0A8R7
P0A8R7,P0A7K2
P0A7M2,P0A8R7
P0A8R7,P0AG67
P0A7T3,P0A8R7
P68066,P0A8R7
P30855,P64451
P0A7M6,P0ACV4
P0ACV4,P0A7N9
P60624,P64451
P76104,P0AB77
P0AG30,P76104
P76104,P0A7R1
P76104,P0A7K2
P76104,P0A7K6
P76104,P0A7L3
P76104,P60624
P0AG67,P76104
P0AA10,P64455
P0A7L3,P64455
P0AG48,P64455
P0A7V3,P64455
P39831,P0AG59
P39831,P32057
P39831,P75838
P39831,P0A8L7
P0AF90,P39831
P76205,P77781
P77781,P0A6K1
P0A707,P77781
P77781,P0AFI7
P05055,P77781
P23830,P77781
P77781,P21513
P77781,P0A7L0
P60422,P77781
P77781,P60723
P77781,P0AA10
P0ADY7,P77781
P77781,P0A7K6
P77781,P0AG48
P77781,P0ADZ0
P77781,P0A7M2
P0A7M6,P77781
P77781,P0A7S3
P0AG59,P77781
P77781,P0A7U7
P77781,P32057
P0AGJ5,P77781
P0AGK4,P77781
P77781,P0ADK8
P0AF90,P77781
P64479,P76205
P0A7U7,P64479
P64479,P77781
P23325,P77539
P31553,P77539
P0A988,P77539
P77539,P0A6P9
P77539,P69910
P0A9B2,P77539
P09372,P77539
P77539,P0AEX9
P0AA10,P77539
P0A7K6,P77539
P77539,P10408
P64479,P77539
P77539,P33920
P77539,P68066
P64581,P77539
P76243,P0A7V3
P0A7M2,P33218
P77539,P64499
P69797,P76270
P0A988,P0AD03
P0A9K9,P0AD03
P0A850,P0AD03
P04994,P0AD03
P77454,P0AD03
P0AD03,P0A8L7
P0AF90,P0AD03
P64503,P0A988
P64503,P76268
P76270,P64503
P75967,P64503
P64506,P0A6A8
P38038,P0AD03
P0A7Z4,P76270
P76270,P0AA25
P0A9Q1,P0AD03
P09373,P37751
P0A7T3,P37751
P0AEH5,P0A8E5
P0A8E5,P0AA43
P0A8E5,P77398
P0C054,P36879
P02358,P36879
P25553,P0A940
P0A8D0,P0A7K2
P77717,P0AET2
P0AA10,P77717
P0ACF0,P0AAS7
P0A9K3,P0AAS7
P0AEI1,P0AFP6
P08622,P75746
P0AEW6,P75767
P75829,P60624
P0ACV4,P0ACF8
P0ADZ0,P0ACV4
P0ACV4,P0AG59
P77781,P23325
P77781,P0ADZ4
P0A7U7,P77539
P76243,P0ABD5
P36879,P0A7U7
P0ACF0,P0AFP4
P75876,P0AG67
P64479,P64499
P0ABD5,P75876
P37751,P0ADY7
P37751,P0A8G6
P0A8E5,P0A7V3
P09551,P36879
P0A7V3,P36879
P52096,P32057
P63235,P0ADZ7
P77717,P0A917
P68066,P77717
P0ADY7,P0AAS7
P0A7T7,P0A8Z3
P75746,P0A850
P0A7S9,P75782
P75876,P60723
P76004,P77790
P0ACV4,P0A7M2
P0A7T7,P0ACV4
P0AG59,P76104
P77781,P0A7V3
P07001,P77539
P0A7L0,P76243
P76243,P0AA10
P76270,P76268
P75995,P0AFP6
P64506,P0A898
P0ADK8,P0A8M6
P0A6F3,P33018
P0A8W8,P0A9P6
P0A6Q3,P64540
P0AG48,P76503
P77293,P21513
P76550,P0AES4
P0A7L0,P66948
P0AGJ5,P0A7T3
P0ADQ7,P0AEI1
P0A7T7,P0ADQ7
Q46821,P0A7S3
P0ADS6,P60624
P46474,P0A9Y6
P0AFG6,P46474
P46853,P0AG48
P0A8M6,Q46877
P0A6P9,P37642
P64506,P0A9Y6
P64506,P0ABT2
P0AFF6,P64506
P76316,P60422
P76316,P0AA10
P02413,P76316
P76316,P0AG48
P0A7M2,P76316
P02358,P76316
P76316,P0A7X3
P76316,P0A7S3
P76316,P0A7S9
P0AG59,P76316
P0A7U3,P76316
P0A7U7,P76316
P76316,P68679
P76339,P16687
P0AFP6,P76339
P76347,P0AFD1
P33602,P76347
P76347,P0A7T7
P20605,P76361
P0ADX5,P76361
P0A8M6,P0AEU7
P0A8M6,P43329
P0A6X7,P0A8M6
P0A8M6,P0A707
P21645,P0A8M6
P0A8M6,P00490
P0A8M6,P60723
P0A8M6,P0AG55
P0A8M6,P0A7J3
P0A8M6,P0ADY3
P0A8M6,P0ADY7
P0C018,P0A8M6
P0A7L3,P0A8M6
P0A8M6,P0AG48
P0A8M6,P0ADZ0
P0A8M6,P0A7L8
P0A7M6,P0A8M6
P0A7Z4,P0A8M6
P0A8M6,P0A8V2
P0A8T7,P0A8M6
P02358,P0A8M6
P0A8M6,P0A7W7
P0A8M6,P0A7X3
P0A8M6,P0A7R5
P0A8M6,P0ADZ4
P0A7T3,P0A8M6
P0A7U7,P0A8M6
P0A8M6,P0AA43
P10408,P0A8M6
P0A850,P0A8M6
P0A8M6,P76503
P0A8M6,P0A8A8
P0A7D4,P76347
P0ADZ0,P76347
P0A8M6,P0ACF0
P0ACF4,P0A8M6
P0A8M6,P0A7U3
P60723,P76389
P0A7M2,P76389
P76389,P0A7T3
P0A7U7,P76389
P17846,P76419
P38038,P76419
P76419,P76539
P33018,P0ADZ0
P33018,P10408
P0AB14,P33018
P0ACF8,P76389
P76389,P63224
P33018,P0ADL1
P77293,P60723
P76594,P0ACF4
P0AA10,P76594
P76594,P0ADY7
P0AG44,P76594
P0A7M2,P76594
P76594,P0A7R5
P76594,P0AG59
P0A7U7,P76594
P0A9W0,P76594
P52126,P0A9B2
P52126,P0A6F9
P0A7K2,P52126
P52126,P0ADZ0
P0ABH7,P0A6G3
P0A9K9,P0A6G3
P08622,P0ADQ7
P0AEU7,P0ADQ7
P06993,P0ADQ7
P0ADQ7,P67910
P0A7S9,P0ADQ7
P0ADQ7,P0A7U7
P0ADQ7,P0A9K3
P0ADQ7,P75838
P0ADQ7,P0AGM5
P0ADQ7,P0A8R7
P36979,P0ADQ7
P0ADR8,P0ADQ7
P0A8C4,P0ADQ7
P0AF90,P0ADQ7
P64581,P0ADQ7
Q46896,P0AFP6
Q46906,P0ABM9
P76440,P0AC28
Q46811,P15043
P77615,Q46811
P45464,Q46811
P0ACF0,Q46820
Q46820,P0AG59
Q46820,P0A809
Q46821,P0A986
Q46821,P0ABP8
P0A7K2,Q46821
P02413,Q46821
P0A7R5,Q46821
Q46821,P0AG59
Q46821,P68066
P0ADQ7,P00393
P0ADQ7,P02932
P0ADQ7,P76065
P0ABT2,Q46896
P0A9C3,P0AC28
P0ACD4,P0AC28
P43671,P0AC28
P75782,P0AC28
P0ACF4,P0ADS6
P0A707,P0ADS6
P60422,P0ADS6
P60723,P0ADS6
P0AA10,P0ADS6
P0A7K6,P0ADS6
P0A7L3,P0ADS6
P0AG48,P0ADS6
P0A7V3,P0ADS6
P0ADS6,P02358
P0ADS6,P0A7W7
P0ADS6,P0A7S9
P0AG59,P0ADS6
P0A7T3,P0ADS6
P0A7U7,P0ADS6
P0ADS6,P23849
Q46845,P10408
P76257,Q46845
P0A7R5,P05852
P0A894,P0A6A8
P0A9Y6,P0A894
P0A894,P0AG59
P0AGK4,P0A7K2
P0A7L3,P0AGK4
P0AGK4,P60624
P02358,P0AGK4
P0AG59,P0AGK4
P0AGK4,P0A7T3
P0A7U7,P0AGK4
P13518,P0A7R1
P0ADZ0,P13518
P26646,P37689
P16256,P26646
P0ABT2,P46474
P0A6F9,P46474
P37647,P46474
P46474,P45578
P46474,P31677
P46474,P0A7A9
P46474,P0A7R1
P0A7J3,P46474
P0AG67,P46474
P0A7V3,P46474
P0A7T3,P46474
P46474,P0A7U3
P0A7F6,P46474
P0A7M2,P0ADX1
P0ADX1,P0A9K9
P0ADX1,P76539
P0A9Q7,P46853
P46853,P0A7L0
P60422,P46853
P46474,P68066
P0ADX1,P0ADZ0
P0ADX5,P20605
P0ADX5,P0ADZ0
P0A890,P0A9B2
P0A890,P0AEU7
P0A7K2,P0A890
P0A8V2,P0A890
P0AES9,P46852
P46853,P0ACF4
P0AGE6,P0AF48
P0A8X0,P32718
P0A9Y6,P0A8X0
P0A7L0,P0A8X0
P0A8X0,P60422
P0A8X0,P60723
P62399,P0A8X0
P0ADY3,P0A8X0
P0A8X0,P0ADY7
P0A8X0,P0A7K6
P0A8X0,P0ADZ0
P60624,P0A8X0
P68919,P0A8X0
P0A7M2,P0A8X0
P00490,P39274
P46853,P0A7R1
P0A7J7,P46853
P0AA10,P46853
P46853,P0ADY7
P46853,P0A7K6
P0A7L3,P46853
P60624,P46853
P0A7M2,P46853
P0AG67,P46853
P46853,P0AG59
P46853,P0AGJ5
P0A6A8,P37642
P0ABT2,P37642
P37642,P0A6F9
P0AEU7,P37642
P0ACF0,P37642
P0ACF4,P37642
P0A7L0,P37642
P0A7R1,P37642
P37642,P0A7M2
P37642,P0A850
P68066,P37642
P37645,P0A7L0
P0A7R1,P37645
P0ADZ0,P37645
P36560,P0ADK6
P0ADK6,P75780
P0ADK6,P52005
P0ADK6,P0A881
P0A7L0,P0ADK8
P0ADK8,P0AA10
P0C018,P0ADK8
P0A7L3,P0ADK8
P0A7M2,P0ADK8
P0AG59,P0ADK8
P0ADK8,P0AGJ5
P0ADK8,P0AGK4
P0ADK8,P75966
P31434,P06721
P31434,P77808
P31434,P75675
P0AEX9,P0ADM0
P0ADM0,P0ADZ0
P0ADM0,P0AG59
P0ADM0,P68066
P0A7Z4,P0ADN2
P0A8V2,P0ADN2
P0ADN2,P76539
P69910,P0ADQ2
P0A9B2,P0ADQ2
P0ADQ2,P0A7K2
P0ABK9,P32680
P0ADZ0,P32680
P0A7M2,P32680
P0A7S9,P32680
P0A9Q7,P32689
P32689,P77425
P0A6E4,P32689
P32689,P63284
P32689,P0A9X4
P32689,P0A7L0
P0A7R1,P32689
P32689,P39177
P32689,P33920
P75797,P0AF48
P0AF48,P75967
P0A7L0,P32701
P0A8M3,P32701
P32701,P0A8X0
P39274,P0ABB4
P0ABT2,P39274
P09373,P39274
P39274,P0A7R1
P0A7K6,P39274
P39274,P0A850
P0AG80,P39274
P0A8G9,P39274
P0AD33,P39274
P39274,P68066
P0AF63,P0A7L0
P0AF63,P60422
P0ADY7,P0AF63
P0AF63,P02358
P0A7X3,P0AF63
P0AG59,P0AF63
P52138,P0AF63
P0AF63,P31455
P0AF67,P69910
P0A9B2,P0AF67
P0AF67,P0A6F9
P0AF67,P25665
P09373,P0AF67
P0A7D4,P0AF67
P0AF67,P0A7K2
P0AF67,P0AG67
P0ABD5,P0A8X0
P64506,P32674
P0ABD5,P0A8M6
P0A8M6,P0A7M2
P0A8M6,P37634
P76389,P0A7K6
P76491,P0A9S3
P0AEH5,P0ADQ7
P0ADQ7,P33136
P60723,P0ADQ7
P60624,Q46820
P0ADS6,P0A7M2
P46474,P0A6P9
P46474,P0AFG3
P0AF67,P0A890
P46853,P0AGK4
P33920,P75728
P05852,P0A7K2
P0A7K2,P46852
P0A988,P39274
P33030,P75967
P23325,P76440
P0AFI7,P76440
P76440,P02413
P76440,P10408
P0A9K9,P76440
P76440,P77539
P25889,P76440
P76536,P76440
P76440,P76148
P0ACF4,P33920
P0AGJ9,P33920
P0A8J4,P33920
P27303,P77808
P23882,P77808
P76440,P77808
P76484,P77808
P76491,P0ACF0
P0AA10,P76491
P76491,P0A7K6
P76491,P0AG59
P0A7T3,P76491
P0A7U7,P76491
P76491,P0A9K9
P75860,P76491
P76491,P77539
P76440,P76491
P77808,P76491
P75967,P76491
P0A8W8,P0ABD5
P0A8W8,P0A9S3
P0A8R9,P0A8W8
P0A8W8,P0ACF0
P0AFI7,P0A8W8
P0A8W8,P0A8J8
P0A8W8,P21499
P0AG55,P0A8W8
P0A8W8,P0AA10
P0A8W8,P02413
P0A8W8,P0ADY7
P0AG44,P0A8W8
P60624,P0A8W8
P0A7L8,P0A8W8
P0A7M6,P0A8W8
P0A8W8,P0A7V3
P0A7V8,P0A8W8
P02358,P0A8W8
P0A8W8,P0A7S3
P0A8W8,P0AG59
P0A7U3,P0A8W8
P0A8W8,P0A7U7
P0A8W8,P0A9K3
P0A8W8,P0A8M6
P77808,P0A8W8
P76491,P0A8W8
P0A8W8,P0AGJ5
P45420,P0A8W8
P0A8W8,P0ADK8
P64540,P0A7K6
P0A8B2,P0ADZ0
P0A7M2,P0A8B2
P0AG59,P0A8B2
P0A8B2,P32057
P0A7K6,P76503
P0AD33,P09373
P0A7M2,P0AD33
P0AG59,P0AD33
P0AD33,P76502
P0AD33,P64540
P68066,P0AD33
P0A6E6,P77293
P77293,P0A6M8
P67910,P77293
P77293,P60422
P77293,P0A7K6
P77293,P60624
P0A7M2,P77293
P0AG67,P77293
P77293,P0A7V3
P02358,P77293
P77293,P0A7W7
P77293,P0A7R5
P0A7S9,P77293
P77293,P0A7U7
P0A8X0,P77293
P0A6F9,P76543
P76543,P0AA10
P76543,P0A7L3
P0AG48,P76543
P76543,P0A7M2
P76543,P0A7S9
P0A7U7,P76543
P0ABD5,P76550
P76550,P0A9S5
P00490,P76550
P00582,P76550
P0AG48,P76550
P76550,P0A8V2
P76550,P0A7V3
P02358,P76550
P0A7R5,P76550
P0A7R9,P76550
P0A7T3,P76550
P76550,P0A7U7
P76550,P64426
P76419,P76550
P36979,P0A6K1
P0AEH5,P36979
P36979,P0ACE7
P0AEU7,P36979
P36979,P0A707
P36979,P0A8N3
P69407,P36979
P36979,P0A7K2
P36979,P0AG44
P0A7L8,P36979
P0A7M2,P36979
P0A7M6,P36979
P0AG59,P36979
P0A7T7,P36979
P0A7U7,P36979
P36979,P0AGK4
P66948,P0A7M2
P0A7K2,P76578
P0A7M2,P76578
P76578,P0A7R5
P0AGJ5,P0AEB2
P0AGJ5,P0ACF0
P0AGJ5,P0ADY7
P0AG44,P0AGJ5
P0C018,P0AGJ5
P0A7L3,P0AGJ5
P0AGJ5,P0AG48
P0AGJ5,P0A7M2
P0A7W7,P0AGJ5
P0A7R5,P0AGJ5
P0AGJ5,P0A7S3
P0AGJ5,P0ADZ4
P0A7T7,P0AGJ5
P0AGJ5,P0A7U3
P0AGJ5,P0A7U7
P68679,P0AGJ5
P77499,P0AGJ5
P76594,P0A6F9
P77808,P0A9Q5
P68191,P64506
P0AFI7,P0A8M6
P0A7N9,P0A8M6
P31666,P0A8M6
P0A6P7,P0A8M6
P0A7I7,P33030
P0A7S9,P76594
P0AD65,P0ADQ7
Q46821,P0A7K6
P0AGK4,P0C018
P0A7T3,P46852
P46853,P0ADZ0
P0A7K6,P0ADK8
P0AAZ0,Q46906
P76177,P46474
P39371,P0ADY7
P39407,P0ACF0
P0A7X3,P39407
P0A7M2,P75797
P0AAJ1,P0AEU7
P0A7K2,P0AEB7
Q46939,P0A9Y6
P0A7K6,P64588
P45465,P0AA10
P0A7N9,P0A9X1
P0A6F5,P0A8S1
P0A6G7,P76396
P0ABU7,P0A9Q7
P0A817,P0A6Q3
P0CE47,P0AAJ3
P0A9R7,P08373
P0A7G6,P0AES4
P0A6H5,P0CE47
P0ACF0,P15977
P0A7L0,P0A715
P30015,P00968
P04983,P0ACB7
P11988,P0AF93
P0AF93,P02413
P60624,P0AF93
P0AF93,P0A7S9
P0AF93,P0AGL2
P0AF90,P0AF93
P16682,P39367
P0ABT2,P39371
P39371,P0AFN2
P0ADZ0,P39371
P0A7U7,P39371
P39371,P33920
P24203,P0A7G6
P0A7K2,P24203
P24203,P10408
P24203,P0AAB8
P75797,P24203
P0A6F9,P39376
P0A7L0,P39376
P39376,P0A7R5
P75797,P39376
P39384,P0ADZ0
P0A7R5,P39384
P0ABT2,P39385
P04128,P39385
P0ADZ0,P39385
P0A7L0,P39396
P39396,P0ADZ0
P0A9W3,P75967
P26459,P39407
P39407,P36659
P39407,P52106
P0ABS5,P39407
P39407,P13035
P39407,P0A9M0
P0AFI2,P39407
P39385,P0ACF0
P0A7R1,P39385
P0A9W3,P00582
P0A9W3,P60422
P0A9W3,P60723
P10408,P0A9W3
P39407,P21513
P39407,P0AA10
P0C018,P39407
P39407,P0A7L3
P39407,P0AG48
P39407,P0ADZ0
P39407,P39177
P0A836,P75797
P63284,P0AEI4
P0A988,P0AEI4
P0AEI4,P69910
P0AEI4,P0AG67
P0AEI4,P10408
P0AEI4,P0A9K9
P0AEI4,P64463
P0ACA7,P0A9X4
P0ACA7,P33599
P0ACA7,P0A7G6
P0ADY7,P0ACA7
P0ACA7,P0ADZ0
P39177,P0ACA7
P0AEI4,P0ACA7
P76113,P33650
P23877,P76113
P0A6K1,P76116
P76116,P0AES4
P76116,P37765
P21513,P76116
P76116,P21499
P60422,P76116
P76116,P62399
P0A7R1,P76116
P0AA10,P76116
P76116,P02413
P0ADY7,P76116
P0C018,P76116
P0A7K6,P76116
P0A7L3,P76116
P76116,P0AG48
P76116,P60624
P76116,P0A7M2
P76116,P0AG67
